date,size
2017-09-14,279140130987
2017-09-15,254420015569
2017-09-16,403006406938
2017-09-17,383680150463
2017-09-18,278954671818
2017-09-19,325345561004
2017-09-20,267869060979
2017-09-21,210076250428
2017-09-22,211535395430
2017-09-23,187587797679
2017-09-24,211246645992
2017-09-25,750115993007
2017-09-26,1744709398240
2017-09-27,1848624944749
2017-09-28,1631299518006
2017-09-29,1765462893101
2017-09-30,1681435234143
2017-10-01,752428529622
2017-10-02,277586980418
2017-10-03,400748673729
2017-10-04,685712337940
2017-10-05,461793833407
2017-10-06,472068303612
2017-10-07,527772890100
2017-10-08,361220260656
2017-10-09,221858726733
2017-10-10,542364477346
2017-10-11,543766316910
2017-10-12,612861347072
2017-10-13,1044466193030
2017-10-14,802790072416
2017-10-15,1010125855862
2017-10-16,542618233709
2017-10-17,222362963422
2017-10-18,265277968291
2017-10-19,294432517329
2017-10-20,328047479046
2017-10-21,175932145077
2017-10-22,220234743624
2017-10-23,300931263539
2017-10-24,313630360756
2017-10-25,345113255663
2017-10-26,419293099695
2017-10-27,423904145784
2017-10-28,355584091883
2017-10-29,210396656711
2017-10-30,210087707651
2017-10-31,337538863073
2017-11-01,314620948675
2017-11-02,100698923073
2017-11-03,78858553617
2017-11-04,123043817616
2017-11-05,110056916036
2017-11-06,113161000555
2017-11-07,33126435189
2017-11-08,1450204329914
2017-11-09,289542114518
2017-11-10,337152811618
2017-11-11,166803983395
2017-11-12,241473109061
2017-11-13,323772321215
2017-11-14,311466159254
2017-11-15,285313650468
2017-11-16,220385810215
2017-11-17,200750670678
2017-11-18,312968203659
2017-11-19,233394015255
2017-11-20,292179008637
2017-11-21,347090119572
2017-11-22,255310885616
2017-11-23,286594371966
2017-11-24,255600070620
2017-11-25,312879686091
2017-11-26,428703918211
2017-11-27,221359759213
2017-11-28,177523842162
2017-11-29,189022276464
2017-11-30,256161697110
2017-12-01,358299094685
2017-12-02,233791152635
2017-12-03,233215002291
2017-12-04,222654494339
2017-12-05,242864506542
2017-12-06,298433608669
2017-12-07,222028935580
2017-12-08,231948240153
2017-12-09,222810580104
2017-12-10,321276599091
2017-12-11,385595754885
2017-12-12,437718638430
2017-12-13,264776055623
2017-12-14,320262228469
2017-12-15,475912031814
2017-12-16,307545098484
2017-12-17,276309490716
2017-12-18,299320118203
2017-12-19,396150561270
2017-12-20,498036942958
2017-12-21,830126206343
2017-12-22,798364765295
2017-12-23,421596315906
2017-12-24,298430633193
2017-12-25,266054115406
2017-12-26,288130525186
2017-12-27,376521037144
2017-12-28,367135240534
2017-12-29,286119337518
2017-12-30,342473215763
2017-12-31,389278905500
2018-01-01,1411852430505
2018-01-02,1101862253604
2018-01-03,220616822806
2018-01-04,275267239548
2018-01-05,243392886052
2018-01-06,242790929016
2018-01-07,197776181491
2018-01-08,154679048509
2018-01-09,245682573108
2018-01-10,305660664969
2018-01-11,132465537405
2018-01-12,144606590762
2018-01-13,197865436599
2018-01-14,210192493738
2018-01-15,210935131507
2018-01-16,277224679191
2018-01-17,285669160259
2018-01-18,243003349235
2018-01-19,287782479573
2018-01-20,304777197830
2018-01-21,301020605110
2018-01-22,232191826945
2018-01-23,310136956995
2018-01-24,278375487078
2018-01-25,263944521943
2018-01-26,1180237363463
2018-01-27,847094720114
2018-01-28,407936953828
2018-01-29,387725091816
2018-01-30,440312065299
2018-01-31,456308139730
2018-02-01,421594265177
2018-02-02,393029013329
2018-02-03,263937180099
2018-02-04,298661477503
2018-02-05,243469245249
2018-02-06,286654786621
2018-02-07,319147102994
2018-02-08,340661619779
2018-02-09,275449782110
2018-02-10,302842008821
2018-02-11,254888518308
2018-02-12,287686937866
2018-02-13,343021104381
2018-02-14,298769152046
2018-02-15,256788837339
2018-02-16,278165441508
2018-02-17,265605224495
2018-02-18,265226981007
2018-02-19,323356913727
2018-02-20,322620596570
2018-02-21,263594438925
2018-02-22,266684071715
2018-02-23,442617299312
2018-02-24,1621160593507
2018-02-25,390360752695
2018-02-26,309753697935
2018-02-27,321226536020
2018-02-28,400108972221
2018-03-01,510655050222
2018-03-02,290671285033
2018-03-03,271062529792
2018-03-04,268622638025
2018-03-05,321793322524
2018-03-06,278593622657
2018-03-07,346442372213
2018-03-08,356394840907
2018-03-09,399044712762
2018-03-10,406824884338
2018-03-11,323936934457
2018-03-12,235490111130
2018-03-13,220648726934
2018-03-14,332005993963
2018-03-15,321043252423
2018-03-16,353871781823
2018-03-17,331682685280
2018-03-18,274347631870
2018-03-19,244792525055
2018-03-20,313773916771
2018-03-21,299958334420
2018-03-22,265535575502
2018-03-23,319717266417
2018-03-24,314519205230
2018-03-25,254476419327
2018-03-26,321865023587
2018-03-27,375039614854
2018-03-28,412325396508
2018-03-29,355137828037
2018-03-30,435876106385
2018-03-31,426125692017
2018-04-01,503884983328
2018-04-02,331696269229
2018-04-03,388059472346
2018-04-04,309563747243
2018-04-05,365375032357
2018-04-06,464979651781
2018-04-07,434805968220
2018-04-08,443312397203
2018-04-09,333850493048
2018-04-10,377169098430
2018-04-11,366126174838
2018-04-12,253604651237
2018-04-13,456219686704
2018-04-14,551474683313
2018-04-15,476457656787
2018-04-16,345465656922
2018-04-17,319237721936
2018-04-18,542468083728
2018-04-19,985859976523
2018-04-20,702567278714
2018-04-21,663004963325
2018-04-22,565873630546
2018-04-23,540463405794
2018-04-24,629710271382
2018-04-25,355364010371
2018-04-26,352984174297
2018-04-27,322269084846
2018-04-28,264115227935
2018-04-29,326251044513
2018-04-30,188597816911
2018-05-01,186579145108
2018-05-02,177811112073
2018-05-03,265385228711
2018-05-04,197546389851
2018-05-05,177965529608
2018-05-06,176793262167
2018-05-07,200268344552
2018-05-08,243257373922
2018-05-09,806055645243
2018-05-10,661352815854
2018-05-11,263160562991
2018-05-12,243115781345
2018-05-13,189740478613
2018-05-14,210928702100
2018-05-15,209119460979
2018-05-16,584535627136
2018-05-17,520518636731
2018-05-18,209700629241
2018-05-19,335295253422
2018-05-20,880974651872
2018-05-21,377961201206
2018-05-22,232260441796
2018-05-23,334225916554
2018-05-24,300079474503
2018-05-25,333383091843
2018-05-26,301554684810
2018-05-27,332875794589
2018-05-28,255490162011
2018-05-29,288606826435
2018-05-30,287187745137
2018-05-31,412501460244
2018-06-01,630537901175
2018-06-02,298258657806
2018-06-03,257112174665
2018-06-04,242832913381
2018-06-05,310082173563
2018-06-06,242864482374
2018-06-07,186945150214
2018-06-08,334122958316
2018-06-09,290936239003
2018-06-10,393424367165
2018-06-11,573260655896
2018-06-12,208584201385
2018-06-13,267352139978
2018-06-14,255419013060
2018-06-15,250644828786
2018-06-16,232875190129
2018-06-17,167673842266
2018-06-18,154325773419
2018-06-19,325294845117
2018-06-20,384215914813
2018-06-21,200085795767
2018-06-22,223828111688
2018-06-23,168403130700
2018-06-24,367921628894
2018-06-25,357230080077
2018-06-26,793605772577
2018-06-27,674628457083
2018-06-28,287518339566
2018-06-29,526468504584
2018-06-30,817951932474
2018-07-01,685551148745
2018-07-02,476388374837
2018-07-03,499606662013
2018-07-04,495495205355
2018-07-05,669047284326
2018-07-06,917244835941
2018-07-07,273464048313
2018-07-08,438491169828
2018-07-09,293308887582
2018-07-10,439980562880
2018-07-11,232320048292
2018-07-12,466458551032
2018-07-13,554045438666
2018-07-14,742755777994
2018-07-15,597339418137
2018-07-16,412213611235
2018-07-17,631547832756
2018-07-18,433446776261
2018-07-19,723690564117
2018-07-20,650236962301
2018-07-21,862985073914
2018-07-22,688028901426
2018-07-23,605814098011
2018-07-24,389979664825
2018-07-25,265803557198
2018-07-26,287467240463
2018-07-27,646862160113
2018-07-28,839127506913
2018-07-29,822868926877
2018-07-30,637777292704
2018-07-31,1504930362778
2018-08-01,1427950005846
2018-08-02,1207508466086
2018-08-03,1484873791547
2018-08-04,1255072120149
2018-08-05,1695786266883
2018-08-06,1974611827697
2018-08-07,1636885210035
2018-08-08,1181731450516
2018-08-09,1175478997788
2018-08-10,977777480871
2018-08-11,1114983399702
2018-08-12,554207054048
2018-08-13,436871620037
2018-08-14,651765166275
2018-08-15,824867567248
2018-08-16,702278505739
2018-08-17,677630105851
2018-08-18,582111042328
2018-08-19,539010659407
2018-08-20,805133996921
2018-08-21,630372589520
2018-08-22,577290527567
2018-08-23,534103339097
2018-08-24,308349537692
2018-08-25,989297637857
2018-08-26,400353625861
2018-08-27,853470520115
2018-08-28,423496336048
2018-08-29,861158478750
2018-08-30,638572536606
2018-08-31,786151459503
2018-09-01,752448863564
2018-09-02,636792062969
2018-09-03,695690364899
2018-09-04,698784608674
2018-09-05,739178736354
2018-09-06,712873174465
2018-09-07,572374222747
2018-09-08,671425054332
2018-09-09,728572295720
2018-09-10,992343673808
2018-09-11,835000716896
2018-09-12,730448544320
2018-09-13,812194119436
2018-09-14,825587951367
2018-09-15,858706933437
2018-09-16,607964366587
2018-09-17,290442556474
2018-09-18,345975886353
2018-09-19,583335885763
2018-09-20,436538270812
2018-09-21,464410822769
2018-09-22,977869872424
2018-09-23,1206020592059
2018-09-24,543877420253
2018-09-25,828089999475
2018-09-26,399368657668
2018-09-27,424097370982
2018-09-28,935979589298
2018-09-29,745091563708
2018-09-30,515584692089
2018-10-01,1156443918828
2018-10-02,797592442051
2018-10-03,365014353318
2018-10-04,877574536362
2018-10-05,671896738617
2018-10-06,366792894012
2018-10-07,896522868540
2018-10-08,927988636892
2018-10-09,824323251203
2018-10-10,456404391834
2018-10-11,465585356961
2018-10-12,941585222874
2018-10-13,784355021001
2018-10-14,367121001624
2018-10-15,343139363270
2018-10-16,278506550819
2018-10-17,334487995196
2018-10-18,703694480249
2018-10-19,615496544216
2018-10-20,456513589252
2018-10-21,978531411727
2018-10-22,1080083390657
2018-10-23,1001931126168
2018-10-24,1015465691939
2018-10-25,694024868964
2018-10-26,359443895648
2018-10-27,348686348029
2018-10-28,927428226159
2018-10-29,900728326639
2018-10-30,332825274832
2018-10-31,290559656060
2018-11-01,380770727329
2018-11-02,1151349419675
2018-11-03,762649283880
